,title,url,sf_url,location,updated_at,Chất lượng,Giá cả,ImgURL,Không gian,Latitude,Location,Longitude,Phục vụ,Vị trí
1318,Bánh Tai Gia Truyền Bà Bách - Shop Online,https://www.foody.vn/ha-noi/banh-tai-gia-truyen-ba-bach,https://www.foody.vn/ha-noi/banh-tai-gia-truyen-ba-bach,"2 Ngõ 567 Hoàng Hoa Thám, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.0,7.0,https://media.foody.vn/res/g5/46257/prof/s/foody-mobile-banh-tai-gia-truyen-ba-bach-ha-noi-131223112302.jpg,7.0,21.046326,2 Ngõ 567 Hoàng Hoa Thám,105.810756,7.0,7.0
1319,Cháo 98 Bà Lý,https://www.foody.vn/ha-noi/chao-98-ba-ly,https://shopeefood.vn/ha-noi/chao-98-ba-ly,"98 Ngõ 9 Đào Tấn, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:14,6.0,8.0,https://media.foody.vn/res/g102/1013586/prof/s/foody-upload-api-foody-mobile-foody-upload-api-foo-200317143951.jpg,8.0,21.032693,"98 Ngõ 9 Đào Tấn, P. Ngọc Khánh",105.8063,8.0,8.0
1320,Phở Hào - Phở Gà Ta Đặc Biệt,https://www.foody.vn/ha-noi/pho-hao-pho-ga-ta-dac-biet,https://www.foody.vn/ha-noi/pho-hao-pho-ga-ta-dac-biet,"63 Văn Cao, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,7.0,https://media.foody.vn/res/g22/216447/prof/s/foody-mobile-691-jpg-588-635930346046674659.jpg,8.0,21.04050472,63 Văn Cao,105.8162872,7.5,8.0
1321,Nhiên - Fresh & More,https://www.foody.vn/ha-noi/nhien-fresh-more,https://shopeefood.vn/ha-noi/nhien-fresh-more,"152A Nguyễn Thái Học, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,9.0,https://media.foody.vn/res/g107/1061521/prof/s/file_restaurant_photo_kcfx_16138-11373ec3-210221094702.jpg,9.0,21.032207,152A Nguyễn Thái Học,105.830185,10.0,9.0
1322,My Beef - Beefsteak & Lẩu Các Món,https://www.foody.vn/ha-noi/my-beef-beefsteak-lau-cac-mon,https://www.foody.vn/ha-noi/my-beef-beefsteak-lau-cac-mon,"32 Ngõ 50 Châu Long, Quận Ba Đình, Hà Nội",11/12/2023 3:14,9.5,9.0,https://media.foody.vn/res/g68/673133/prof/s/foody-mobile-2-jpg-688-636352767548492411.jpg,9.5,21.044224,32 Ngõ 50 Châu Long,105.841899,9.0,8.5
1323,Family Juice - Sinh Tố & Nước Ép Trái Cây Tươi Nguyên Chất,https://www.foody.vn/ha-noi/family-juice-le-duan,https://shopeefood.vn/ha-noi/family-juice-le-duan,"16C Lê Duẩn, P. Điện Biên, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.7,7.7,https://media.foody.vn/res/g93/923708/prof/s/foody-upload-api-foody-mobile-avar2-190614092412.jpg,8.3,21.029064,"16C Lê Duẩn, P. Điện Biên",105.841617,7.7,8.3
1324,Bún Chả Nem Rán - 250 Đội Cấn,https://www.foody.vn/ha-noi/bun-cha-nem-ran-250-doi-can,https://shopeefood.vn/ha-noi/bun-cha-nem-ran-250-doi-can,"250 Đội Cấn, P. Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.5,8.8,https://media.foody.vn/res/g65/647454/prof/s/foody-mobile-bcha-dc1-jpg-767-636265513430810201.jpg,6.3,21.035471,"250 Đội Cấn, P. Liễu Giai",105.818083,8.3,8.0
1325,Yuha - Món Ngon Hàn Quốc - Ngọc Khánh,https://www.foody.vn/ha-noi/yuha-mon-ngon-han-quoc-ngoc-khanh,https://shopeefood.vn/ha-noi/yuha-mon-ngon-han-quoc-ngoc-khanh,"Số 2, Ngách 2/84 Ngọc Khánh, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:14,9.0,8.3,https://media.foody.vn/res/g107/1064696/prof/s/foody-upload-api-foody-mobile-cover-yuha-210123160319.jpg,9.8,21.0270853,"Số 2, Ngách 2/84 Ngọc Khánh, P. Ngọc Khánh",105.8167961,10.0,7.5
1326,Crépe Cake - Cửa Bắc,https://www.foody.vn/ha-noi/crepe-cake-cua-bac,https://shopeefood.vn/ha-noi/crepe-cake-cua-bac,"96 Cửa Bắc, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:14,6.8,6.6,https://media.foody.vn/res/g32/314749/prof/s/foody-mobile-crepe-jpg-691-636348414816640863.jpg,5.8,21.041292,"96 Cửa Bắc, P. Quán Thánh",105.84228,6.4,6.7
1327,Gia Duy - Cơm Tấm Sườn & Gà,https://www.foody.vn/ha-noi/gia-duy-com-tam-suon-ga,https://shopeefood.vn/ha-noi/gia-duy-com-tam-suon-ga,"113 D1 Trần Huy Liệu, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:14,6.0,6.0,https://media.foody.vn/res/g23/225259/prof/s/foody-mobile-com-tam1-jpg-707-635969413886434660.jpg,6.0,21.0272409,"113 D1 Trần Huy Liệu, P. Giảng Võ",105.8221636,6.0,6.0
1328,Nhà Hàng Bò Kobe,https://www.foody.vn/ha-noi/nha-hang-bo-kobe,https://www.foody.vn/ha-noi/nha-hang-bo-kobe,"15 Phan Kế Bính Kéo Dài, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.7,7.7,https://media.foody.vn/res/g68/675950/prof/s/foody-mobile-bo-kobe-jpg-407-636362263395756326.jpg,7.3,21.036267,15 Phan Kế Bính Kéo Dài,105.808166,8.0,7.7
1329,Sifud - Lẩu Thái & Hải Sản,https://www.foody.vn/ha-noi/sifud-lau-thai-hai-san,https://shopeefood.vn/ha-noi/sifud-lau-thai-hai-san,"269 Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.3,8.3,https://media.foody.vn/res/g103/1023688/prof/s/foody-upload-api-foody-mobile-2e45cc16c5363f686627-200515162410.jpg,8.7,21.030978,269 Kim Mã,105.821186,9.0,8.7
1330,Lẩu Nướng 168,https://www.foody.vn/ha-noi/lau-nuong-168,https://shopeefood.vn/ha-noi/lau-nuong-168,"502 Toà E3 Khu 7.2Ha, P. Vĩnh Phúc, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,8.0,https://media.foody.vn/res/g105/1048306/prof/s/foody-upload-api-foody-mobile-z22-200925144710.jpg,8.0,21.043474,"502 Toà E3 Khu 7.2Ha, P. Vĩnh Phúc",105.808691,8.0,8.0
1331,Chè Thật - Hàng Bún,https://www.foody.vn/ha-noi/che-that-hang-bun,https://shopeefood.vn/ha-noi/che-that-hang-bun,"6 Hàng Bún, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,8.0,https://media.foody.vn/res/g72/717006/prof/s/foody-mobile-26734480_75904531763.jpg,6.0,21.041699,6 Hàng Bún,105.845581,7.0,7.0
1332,Mon Cat Coffee,https://www.foody.vn/ha-noi/mon-cat-coffee,https://www.foody.vn/ha-noi/mon-cat-coffee,"12 Ngõ Núi Trúc , Quận Ba Đình, Hà Nội",11/12/2023 3:14,5.6,5.6,https://media.foody.vn/res/g74/735186/prof/s/foody-upload-api-foody-mobile-1-jpg-180423103711.jpg,5.7,21.030246,12 Ngõ Núi Trúc,105.822963,5.3,6.0
1333,"Bánh Cuốn Nóng, Gà Tần & Bún Chả - Ngọc Hà",https://www.foody.vn/ha-noi/banh-cuon-nong-ga-tan-bun-cha-ngoc-ha,https://shopeefood.vn/ha-noi/banh-cuon-nong-ga-tan-bun-cha-ngoc-ha,"78 Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:14,4.2,5.2,https://media.foody.vn/res/g72/710886/prof/s/foody-mobile-22221872_19242959911.jpg,5.6,21.0358011,78 Ngọc Hà,105.8311953,5.0,5.6
1334,Lẩu Nướng Khang,https://www.foody.vn/ha-noi/lau-nuong-khang,https://shopeefood.vn/ha-noi/lau-nuong-khang,"101B3 Trần Huy Liệu, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,8.0,https://media.foody.vn/res/g106/1059175/prof/s/foody-upload-api-foody-mobile-34589d5be82c43491faf-201209145745.jpg,8.0,21.0304692,101B3 Trần Huy Liệu,105.8198769,9.0,8.0
1335,Bún Riêu & Mì Vằn Thắn - Thành Công,https://www.foody.vn/ha-noi/bun-rieu-mi-van-than-thanh-cong,https://www.foody.vn/ha-noi/bun-rieu-mi-van-than-thanh-cong,"Sân A7 Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,8.0,https://media.foody.vn/res/g66/658074/prof/s/foody-mobile-foody-bun-rieu-my-va-245-636300146101603866.jpg,6.0,21.02022301,Sân A7 Thành Công,105.816499,7.0,6.0
1336,Lẩu Thái Tomyum Bạch Tuộc Nhúng Dấm - Hàng Bún,https://www.foody.vn/ha-noi/lau-thai-tomyum-bach-tuoc-nhung-dam-hang-bun,https://www.foody.vn/ha-noi/lau-thai-tomyum-bach-tuoc-nhung-dam-hang-bun,"40 Hàng Bún, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.0,7.0,https://media.foody.vn/res/g74/731176/prof/s/foody-upload-api-foody-mobile-lau-thi-jpg-180409111401.jpg,7.0,21.042061,40 Hàng Bún,105.844953,8.0,8.0
1337,Ăn Vặt Khu Phố Châu Long,https://www.foody.vn/ha-noi/an-vat-khu-pho-chau-long,https://www.foody.vn/ha-noi/an-vat-khu-pho-chau-long,"Châu Long, Quận Ba Đình, Hà Nội",11/12/2023 3:14,6.4,6.4,https://media.foody.vn/res/g70/691940/prof/s/foody-mobile-foody-mo-muoi-692113-260-636434149226479264.jpg,5.0,21.044249,Châu Long,105.84236,4.2,5.6
1338,"Phở, Bún & Miến Các Loại - Nguyễn Trường Tộ",https://www.foody.vn/ha-noi/pho-bun-mien-cac-loai-nguyen-truong-to,https://shopeefood.vn/ha-noi/pho-bun-mien-cac-loai-nguyen-truong-to,"50 Nguyễn Trường Tộ, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.0,7.0,https://media.foody.vn/res/g68/674840/prof/s/foody-mobile-foody-pho-mien-ga-bo-988-636358904612793689.jpg,7.0,21.043155,"50 Nguyễn Trường Tộ, P. Quán Thánh",105.843615,7.0,8.0
1339,Xôi Vân Anh,https://www.foody.vn/ha-noi/xoi-van-anh,https://www.foody.vn/ha-noi/xoi-van-anh,"184 Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,10.0,https://media.foody.vn/res/g96/954899/prof/s/foody-upload-api-foody-mobile-foody-xoi-van-anh-qu-191205140305.jpg,7.0,21.04286319,184 Quán Thánh,105.8390658,9.0,9.0
1340,"Ngọc Châm Quán - Ốc Ngao, Nem Chua & Mực Nướng",https://www.foody.vn/ha-noi/ngoc-cham-quan-oc-ngao-nem-chua-muc-nuong,https://shopeefood.vn/ha-noi/ngoc-cham-quan-oc-ngao-nem-chua-muc-nuong,"104 D8, TT. Bắc Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:14,5.3,3.0,https://media.foody.vn/res/g23/223962/prof/s/file_restaurant_photo_stvv_16345-4cd12e4f-211019001111.jpg,4.7,21.0229719,"104 D8, TT. Bắc Thành Công",105.8119628,3.7,5.0
1341,Phở Thìn - Lê Trực,https://www.foody.vn/ha-noi/pho-thin-le-truc,https://www.foody.vn/ha-noi/pho-thin-le-truc,"8 Lê Trực, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.0,7.0,https://media.foody.vn/res/g5/40864/prof/s/foody-mobile-pho-thin-le-truc-ha-noi-131003093948.jpg,7.0,21.032161,8 Lê Trực,105.833085,6.0,8.0
1342,Cơm Lữ Bố - Cơm Văn Phòng - Hoàng Hoa Thám,https://www.foody.vn/ha-noi/com-lu-bo-com-van-phong-hoang-hoa-tham.hxf9bb,https://shopeefood.vn/ha-noi/com-lu-bo-com-van-phong-hoang-hoa-tham.hxf9bb,"153 Ngõ 173 Hoàng Hoa Thám, P. Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:14,9.9,9.8,https://media.foody.vn/res/g100004/1000038500/prof/s/file_b0773efc-62f3-46a6-9f0d-7f6-81a4256a-211125144015.jpeg,9.6,21.0370816,"153 Ngõ 173 Hoàng Hoa Thám, P. Ngọc Hà",105.8236953,9.9,9.7
1343,Bếp Son - Cơm Văn Phòng & Bún Hải Sản - Giảng Võ,https://www.foody.vn/ha-noi/bep-son-com-van-phong-bun-hai-san-giang-vo,https://shopeefood.vn/ha-noi/bep-son-com-van-phong-bun-hai-san-giang-vo,"134 Giảng Võ, P. Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,7.0,https://media.foody.vn/res/g103/1021604/prof/s/foody-upload-api-foody-mobile-com-200504150619.jpg,5.0,21.029273,"134 Giảng Võ, P. Kim Mã",105.826653,9.0,8.0
1344,Cô Nhàn - Cháo Lòng & Bún Đậu Lòng Rán,https://www.foody.vn/ha-noi/co-nhan-chao-long-bun-dau-long-ran,https://www.foody.vn/ha-noi/co-nhan-chao-long-bun-dau-long-ran,"Ngõ 285 Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,8.0,https://media.foody.vn/res/g66/654850/prof/s/foody-mobile-bun-du-jpg-653-636288049381268524.jpg,7.0,21.036094,Ngõ 285 Đội Cấn,105.818642,6.0,7.0
1345,Bún Chả & Nem Rán - Đê La Thành,https://www.foody.vn/ha-noi/bun-cha-nem-ran-de-la-thanh,https://www.foody.vn/ha-noi/bun-cha-nem-ran-de-la-thanh,"849 Đê La Thành, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,8.0,https://media.foody.vn/res/g25/245146/prof/s/foody-mobile-23-jpg-512-636016060031951231.jpg,6.0,21.02536352,849 Đê La Thành,105.8109127,8.0,6.0
1346,Em Mumo - Cháo Sườn Ngon & Ăn Vặt - Ngọc Hà,https://www.foody.vn/ha-noi/em-mumo-chao-suon-ngon-an-vat-ngoc-ha,https://shopeefood.vn/ha-noi/em-mumo-chao-suon-ngon-an-vat-ngoc-ha,"14 Ngách 5, Ngõ 158 Ngọc Hà, P. Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:14,9.0,5.0,https://media.foody.vn/res/g112/1115189/prof/s/file_restaurant_photo_nnvp_16380-4a8303b2-211128153110.jpg,5.0,21.037437,"14 Ngách 5, Ngõ 158 Ngọc Hà, P. Ngọc Hà",105.829567,8.0,5.0
1347,Hải Sản Bích Liên,https://www.foody.vn/ha-noi/hai-san-bich-lien,https://shopeefood.vn/ha-noi/hai-san-bich-lien,"36 Ngõ 12 Nghĩa Dũng, P. Phúc Xá, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,5.0,https://media.foody.vn/res/g67/661145/prof/s/foody-mobile-3-jpg-873-636310659818516842.jpg,5.0,21.048063,"36 Ngõ 12 Nghĩa Dũng, P. Phúc Xá",105.844309,5.0,10.0
1348,Royaltea - Giảng Võ,https://www.foody.vn/ha-noi/royaltea-giang-vo,https://shopeefood.vn/ha-noi/royaltea-giang-vo,"126A Giảng Võ, P. Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:14,6.3,7.0,https://media.foody.vn/res/g94/936171/prof/s/foody-upload-api-foody-mobile-foody-upload-api-foo-190712135008.jpg,7.0,21.029622,"126A Giảng Võ, P. Kim Mã",105.827092,7.3,7.3
1349,Vịt HongKong Phạm Ký - Quán Thánh,https://www.foody.vn/ha-noi/vit-hongkong-pham-ky-quan-thanh,https://www.foody.vn/ha-noi/vit-hongkong-pham-ky-quan-thanh,"2 Quán Thánh, Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,9.0,https://media.foody.vn/res/g100001/1000001621/prof/s/file_91f373db-44a6-4484-ad6c-c24-f0bc1f8c-201210175231.jpeg,10.0,21.0404003,"2 Quán Thánh, Nguyễn Trung Trực",105.8472202,9.0,8.0
1350,Pilsner Urquell Original - Bia tươi CH Czech,https://www.foody.vn/ha-noi/pilsner-urquell-original,https://www.foody.vn/ha-noi/pilsner-urquell-original,"10 Nguyễn Biểu, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.0,5.5,https://media.foody.vn/res/g1/944/prof/s/foody-mobile-pilsner-urquell-original-ha-noi.jpg,9.5,21.041059,10 Nguyễn Biểu,105.840095,8.0,6.0
1351,Mùa Beers,https://www.foody.vn/ha-noi/mua-beers,https://www.foody.vn/ha-noi/mua-beers,"9 Cao Bá Quát, P. Điện Biên, Quận Ba Đình, Hà Nội",11/12/2023 3:14,9.4,9.6,https://media.foody.vn/res/g96/950509/prof/s/foody-upload-api-foody-mobile-foody-mobile-1611456-190826164218.jpg,8.4,21.029767,"9 Cao Bá Quát, P. Điện Biên",105.840581,9.3,9.3
1352,Bún Chả & Nem Rán 341,https://www.foody.vn/ha-noi/bun-cha-nem-ran-341,https://shopeefood.vn/ha-noi/bun-cha-nem-ran-341,"341 Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.3,8.3,https://media.foody.vn/res/g4/30783/prof/s/foody-mobile-buncha-jpg-135-636017744250785246.jpg,6.3,21.0378591,341 Đội Cấn,105.8122955,6.7,8.0
1353,Phổ Linh Trà - Nguyễn Thái Học,https://www.foody.vn/ha-noi/pho-linh-tra-nguyen-thai-hoc,https://shopeefood.vn/ha-noi/pho-linh-tra-nguyen-thai-hoc,"66E Nguyễn Thái Học, P. Điện Biên, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,10.0,https://media.foody.vn/res/g105/1040868/prof/s/foody-upload-api-foody-mobile-91-200807141213.jpg,10.0,21.030413,"66E Nguyễn Thái Học, P. Điện Biên",105.836225,10.0,9.0
1354,Tiệm Ăn Vặt Bếp Mẹ Bo - Cửa Bắc - Shop Online,https://www.foody.vn/ha-noi/tiem-an-vat-bep-me-bo-cua-bac-shop-online,https://shopeefood.vn/ha-noi/tiem-an-vat-bep-me-bo-cua-bac-shop-online,"Ngõ 41 Cửa Bắc, P. Trúc Bạch, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,10.0,https://media.foody.vn/res/g112/1113488/prof/s/foody-upload-api-foody-mobile-45-e37ab473-211029112151.jpeg,10.0,21.0436875,"Ngõ 41 Cửa Bắc, P. Trúc Bạch",105.8430104,10.0,10.0
1355,NeMin Juice - Nước Ép & Cafe - Linh Lang,https://www.foody.vn/ha-noi/nemin-juice-nuoc-ep-cafe-linh-lang,https://shopeefood.vn/ha-noi/nemin-juice-nuoc-ep-cafe-linh-lang,"35 Ngõ 81 Phố Linh Lang, P. Cống Vị, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,10.0,https://media.foody.vn/res/g100004/1000033750/prof/s/file_restaurant_photo_eoqb_16354-9814681a-211028135546.jpeg,8.0,21.0332037,"35 Ngõ 81 Phố Linh Lang, P. Cống Vị",105.8109796,10.0,8.0
1356,Map Coffee,https://www.foody.vn/ha-noi/map-coffee,https://shopeefood.vn/ha-noi/map-coffee,"172 Quán Thánh, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.4,8.7,https://media.foody.vn/res/g75/743002/prof/s/foody-upload-api-foody-mobile-map-jpg-180521135804.jpg,8.9,21.04281,"172 Quán Thánh, P. Quán Thánh",105.839755,7.3,8.9
1357,Phở Kao - Phở Gà Ta - Lê Hồng Phong,https://www.foody.vn/ha-noi/pho-kao-pho-ga-ta-le-hong-phong,https://shopeefood.vn/ha-noi/pho-kao-pho-ga-ta-le-hong-phong,"1B Lê Hồng Phong, Quận Ba Đình, Hà Nội",11/12/2023 3:14,3.5,5.0,https://media.foody.vn/res/g73/729643/prof/s/foody-upload-api-foody-mobile-foody-upload-api-foo-190624135319.jpg,7.0,21.033373,1B Lê Hồng Phong,105.837941,5.5,7.5
1358,Busstop Coffee & Cakes - Thành Công,https://www.foody.vn/ha-noi/busstop-coffee-cakes-thanh-cong,https://shopeefood.vn/ha-noi/busstop-coffee-cakes-thanh-cong,"121 B1 Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,7.0,https://media.foody.vn/res/g18/175434/prof/s/foody-mobile-79-jpg-729-635802579955791160.jpg,6.8,21.02064253,121 B1 Thành Công,105.8152559,7.8,8.0
1359,Sóng Sánh Cafe,https://www.foody.vn/ha-noi/song-sanh-cafe,https://shopeefood.vn/ha-noi/song-sanh-cafe,"48 Ngọc Hà, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:14,6.5,6.0,https://media.foody.vn/res/g95/941098/prof/s/foody-upload-api-foody-mobile-ss-190719154113.jpg,5.5,21.03561,"48 Ngọc Hà, P. Đội Cấn",105.831246,7.0,6.0
1360,"Hana - Tea, Book & Wagashi",https://www.foody.vn/ha-noi/hana-tea-book-wagashi,https://shopeefood.vn/ha-noi/hana-tea-book-wagashi,"37 Ngõ 12 Đào Tấn, P. Cống Vị, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,9.0,https://media.foody.vn/res/g73/721323/prof/s/file_restaurant_photo_zz6t_16380-dfddb522-211127163353.jpg,9.0,21.03352196,"37 Ngõ 12 Đào Tấn, P. Cống Vị",105.8093468,10.0,8.5
1361,Bống Bông - Bánh Gối & Há Cảo,https://www.foody.vn/ha-noi/bong-bong-banh-goi-ha-cao,https://shopeefood.vn/ha-noi/bong-bong-banh-goi-ha-cao,"D5 Giảng Võ, P. Giảng Võ, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.0,8.0,https://media.foody.vn/res/g90/894935/prof/s/foody-upload-api-foody-mobile-avat-190319134934.jpg,7.0,21.0266,"D5 Giảng Võ, P. Giảng Võ",105.82132,8.0,7.0
1362,SHQ Coffee & Food - Thành Công,https://www.foody.vn/ha-noi/shq-coffee-food-thanh-cong,https://shopeefood.vn/ha-noi/shq-coffee-food-thanh-cong,"Số 2 H1 Tập Thể Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:14,9.0,9.0,https://media.foody.vn/res/g107/1069303/prof/s/foody-upload-api-foody-mobile-z2377778993342_df60b-210314152752.jpg,9.5,21.0197934,"Số 2 H1 Tập Thể Thành Công, P. Thành Công",105.8166667,9.5,7.5
1363,Bằng Lăng Cafe - Cá Lăng 7 Món,https://www.foody.vn/ha-noi/bang-lang-cafe-ca-lang-7-mon,https://www.foody.vn/ha-noi/bang-lang-cafe-ca-lang-7-mon,"58 Đào Tấn, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,10.0,https://media.foody.vn/res/g16/157147/prof/s/foody-mobile-bang-lang-jpg-357-635899194230275289.jpg,6.0,21.034041,58 Đào Tấn,105.805761,8.0,8.0
1364,CHIÊNG - Ẩm Thực Á Âu,https://www.foody.vn/ha-noi/chieng-am-thuc-a-au,https://shopeefood.vn/ha-noi/chieng-am-thuc-a-au,"42 Phạm Huy Thông, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.0,6.0,https://media.foody.vn/res/g19/188928/prof/s/foody-mobile-ch8-jpg-569-635840401205358971.jpg,8.0,21.028406,42 Phạm Huy Thông,105.810886,8.0,7.0
1365,Home Hanoi Restaurant - Châu Long,https://www.foody.vn/ha-noi/home-vietnamese-restaurant-chau-long,https://shopeefood.vn/ha-noi/home-vietnamese-restaurant-chau-long,"34 Châu Long, Quận Ba Đình, Hà Nội",11/12/2023 3:14,6.6,6.1,https://media.foody.vn/res/g17/163559/prof/s/foody-upload-api-foody-mobile-ava-200611105913.jpg,7.7,21.0430056,34 Châu Long,105.8419083,7.1,7.3
1366,Totoya - Ẩm Thực Nhật,https://www.foody.vn/ha-noi/totoya-am-thuc-nhat,https://shopeefood.vn/ha-noi/totoya-am-thuc-nhat,"509 Kim Mã, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:14,7.6,6.2,https://media.foody.vn/res/g1/9394/prof/s/file_restaurant_photo_bweg_16239-00359dea-210617175215.jpg,6.8,21.029983,"509 Kim Mã, P. Ngọc Khánh",105.812175,6.6,6.8
1367,Unochy - Food & Drinks - Phó Đức Chính,https://www.foody.vn/ha-noi/unochy-food-drinks-pho-duc-chinh,https://shopeefood.vn/ha-noi/unochy-food-drinks-pho-duc-chinh,"Số 1 Phó Đức Chính, P. Trúc Bạch, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,10.0,https://media.foody.vn/res/g108/1077913/prof/s/file_restaurant_photo_nxpa_16247-2d7a7995-210627185518.jpg,10.0,21.0495287,"Số 1 Phó Đức Chính, P. Trúc Bạch",105.8399081,10.0,10.0
1368,Chè Ngon Hà Nội Mẹ Nấu - Shop Online,https://www.foody.vn/ha-noi/che-ngon-ha-noi-me-nau-shop-online,https://shopeefood.vn/ha-noi/che-ngon-ha-noi-me-nau-shop-online,"14B Ngách 7 Ngõ 58 Đào Tấn, Quận Ba Đình, Hà Nội",11/12/2023 3:14,10.0,10.0,https://media.foody.vn/res/g104/1030858/prof/s/foody-upload-api-foody-mobile-41-200619113627.jpg,10.0,21.033491,14B Ngách 7 Ngõ 58 Đào Tấn,105.807638,10.0,10.0
1369,Cơm Tấm Chợ Lớn & 2F Cà Phê,https://www.foody.vn/ha-noi/com-tam-cho-lon-2f-ca-phe,https://shopeefood.vn/ha-noi/com-tam-cho-lon-2f-ca-phe,"16 Huỳnh Thúc Kháng, Quận Ba Đình, Hà Nội",11/12/2023 3:14,1.0,2.0,https://media.foody.vn/res/g101/1003619/prof/s/foody-upload-api-foody-mobile-ava-2f-200221163222.jpg,8.0,21.018834,16 Huỳnh Thúc Kháng,105.810503,1.0,6.0
1370,Bún Đậu Mẹt - Nguyễn Trung Trực,https://www.foody.vn/ha-noi/bun-dau-met-nguyen-trung-truc,https://shopeefood.vn/ha-noi/bun-dau-met-nguyen-trung-truc,"18 Nguyễn Trung Trực, P. Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",11/12/2023 3:14,9.7,9.3,https://media.foody.vn/res/g94/933126/prof/s/foody-upload-api-foody-mobile-avar10-190627094049.jpg,9.3,21.041019,"18 Nguyễn Trung Trực, P. Nguyễn Trung Trực",105.848098,10.0,8.0
1371,Trần Gia - Buffet Lẩu & Cơm Bát Đá,https://www.foody.vn/ha-noi/tran-gia-buffet-lau-com-bat-da,https://www.foody.vn/ha-noi/tran-gia-buffet-lau-com-bat-da,"86 Phan Kế Bính Kéo Dài, Quận Ba Đình, Hà Nội",11/12/2023 3:14,9.0,9.0,https://media.foody.vn/res/g81/801729/prof/s/foody-upload-api-foody-mobile-b-jpg-181130163239.jpg,8.0,21.035138,86 Phan Kế Bính Kéo Dài,105.809927,8.7,9.0
1372,Cường Phấn - Phở Bò Gà,https://www.foody.vn/ha-noi/cuong-phan-pho-bo-ga,https://www.foody.vn/ha-noi/cuong-phan-pho-bo-ga,"Kiot 16 Núi Trúc, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,7.0,https://media.foody.vn/res/g7/68515/prof/s/foody-mobile-pho2-jpg-131-635997819383966583.jpg,7.0,21.0286846,Kiot 16 Núi Trúc,105.8239004,7.0,7.0
1373,Phở Tâm - Phở Bắp Bò,https://www.foody.vn/ha-noi/pho-tam-pho-bap-bo,https://shopeefood.vn/ha-noi/pho-tam-pho-bap-bo,"767 Đê La Thành, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:14,8.0,7.0,https://media.foody.vn/res/g25/244333/prof/s/foody-mobile-600696_7124036222287-923-636014223836007899.jpg,6.0,21.0242478,"767 Đê La Thành, P. Thành Công",105.8139895,8.0,7.0
